Records ID,Beetle Host,Beetle Host IDs,categories,pathogens,country or region,ecological relationship,experimental conditions,identification method,infection site,organism source,validation type,source,year,full text,title
114,Dendroctonus ponderosae,484,Fungi,Beauveria bassiana,United States,,,morphological and molecular,,isolated from beetle mouthpart,,"Cardoza et al., 2009",2009,full text,"Cardoza, Y. J., Vasanthakumar, A., Suazo, A., & Raffa, K. F. (2009). Survey and phylogenetic analysis of culturable microbes in the oral secretions of three bark beetle species. Entomologia experimentalis et applicata, 131(2), 138-147."
115,Dendroctonus rufipennis,488,Fungi,Beauveria bassiana,United States,,,morphological and molecular,,isolated from beetle mouthpart,,"Cardoza et al., 2009",2009,full text,"Cardoza, Y. J., Vasanthakumar, A., Suazo, A., & Raffa, K. F. (2009). Survey and phylogenetic analysis of culturable microbes in the oral secretions of three bark beetle species. Entomologia experimentalis et applicata, 131(2), 138-147."
116,Xyleborus glabratus,2093,Fungi,Beauveria bassiana,United States,pathogen,laboratory,,cuticular contact,commercial strain,virulence test,"Carrillo et al., 2015",2015,full text,"Carrillo, D., Dunlap, C. A., Avery, P. B., Navarrete, J., Duncan, R. E., Jackson, M. A., ... & Peña, J. E. (2015). Entomopathogenic fungi as biological control agents for the vector of the laurel wilt disease, the redbay ambrosia beetle, Xyleborus glabratus (Coleoptera: Curculionidae). Biological Control, 81, 44-50."
117,Xyleborus glabratus,2093,Fungi,Isaria fumosorosea,United States,pathogen,laboratory,,cuticular contact,isolated from Bemisia tabaci and commercial strain,pathogenicity test,"Carrillo et al., 2015",2015,full text,"Carrillo, D., Dunlap, C. A., Avery, P. B., Navarrete, J., Duncan, R. E., Jackson, M. A., ... & Peña, J. E. (2015). Entomopathogenic fungi as biological control agents for the vector of the laurel wilt disease, the redbay ambrosia beetle, Xyleborus glabratus (Coleoptera: Curculionidae). Biological Control, 81, 44-50."
118,Xyleborus affinis,2046,Fungi,Beauveria bassiana,México,pathogen,laboratory,,cuticular contact,coleoptera-isolated B. bassiana strains from the EPF collection,pathogenicity test,"Castrejón-Antonio et al., 2020",2020,full text,"Castrejón-Antonio, J. E., Tamez-Guerra, P., Montesinos-Matías, R., Ek-Ramos, M. J., Garza-López, P. M., & Arredondo-Bernal, H. C. (2020). Selection of Beauveria bassiana (Hypocreales: Cordycipitaceae) strains to control Xyleborus affinis (Curculionidae: Scolytinae) females. PeerJ, 8, e9472."
119,Xyleborus affinis,2046,Fungi,Beauveria bassiana,México,pathogen,laboratory,,cuticular contact,culture collection,pathogenicity test,"Castrejón-Antonio et al., 2023",2023,full text,"Castrejón-Antonio, J. E., Tamez-Guerra, P., García-Ortiz, N., Muñiz-Paredes, F., Sánchez-Rangel, J. C., & Montesinos-Matías, R. (2023). Biocontrol of Xyleborus affinis (Curculionidae: Scolitinae) females and progeny by Beauveria bassiana (Hypocreales: Cordycipitaceae) in a sawdust artificial diet model. Insects, 14(5), 477."
120,Xyleborus affinis,2046,Fungi,Beauveria bassiana,,pathogen,laboratory,,cuticular contact,culture collection,pathogenicity test with inverted emulsion,"Castrejón-Antonio et al., 2025",2025,full text,"Castrejón-Antonio, J. E., Tamez-Guerra, P., Montesinos-Matías, R., Sánchez-Rangel, J. C., & Mendoza-Muñoz, N. (2025). Compatibility of Beauveria bassiana with Inverted Emulsions in Contaminated Surface Tests Against Xyleborus affinis1. Southwestern Entomologist, 50(1), 1-18."
121,Xylosandrus crassiusculus,2182,Fungi,Beauveria bassiana,United States,pathogen,laboratory,,cuticular contact,culture collection; commercial strain,virulence test,"Castrillo et al., 2013",2013,full text,"Castrillo, L. A., Griggs, M. H., & Vandenberg, J. D. (2013). Granulate ambrosia beetle, Xylosandrus crassiusculus (Coleoptera: Curculionidae), survival and brood production following exposure to entomopathogenic and mycoparasitic fungi. Biological control, 67(2), 220-226."
122,Xylosandrus crassiusculus,2182,Fungi,Metarhizium brunneum,United States,pathogen,laboratory,,cuticular contact,culture collection; commercial strain,virulence test,"Castrillo et al., 2013",2013,full text,"Castrillo, L. A., Griggs, M. H., & Vandenberg, J. D. (2013). Granulate ambrosia beetle, Xylosandrus crassiusculus (Coleoptera: Curculionidae), survival and brood production following exposure to entomopathogenic and mycoparasitic fungi. Biological control, 67(2), 220-226."
123,Xylosandrus germanus,2185,Fungi,Beauveria bassiana,United States,pathogen,laboratory,,cuticular contact,culture collection; commercial strain,virulence test,"Castrillo et al., 2011",2011,full text,"Castrillo, L. A., Griggs, M. H., Ranger, C. M., Reding, M. E., & Vandenberg, J. D. (2011). Virulence of commercial strains of Beauveria bassiana and Metarhizium brunneum (Ascomycota: Hypocreales) against adult Xylosandrus germanus (Coleoptera: Curculionidae) and impact on brood. Biological Control, 58(2), 121-126."
124,Xylosandrus germanus,2185,Fungi,Metarhizium brunneum,United States,pathogen,laboratory,,cuticular contact,culture collection; commercial strain,virulence test,"Castrillo et al., 2011",2011,full text,"Castrillo, L. A., Griggs, M. H., Ranger, C. M., Reding, M. E., & Vandenberg, J. D. (2011). Virulence of commercial strains of Beauveria bassiana and Metarhizium brunneum (Ascomycota: Hypocreales) against adult Xylosandrus germanus (Coleoptera: Curculionidae) and impact on brood. Biological Control, 58(2), 121-126."
125,Xylosandrus crassiusculus,2182,Fungi,Beauveria bassiana,United States,pathogen,laboratory,,cuticular contact,culture collection; commercial strain,pathogenicity test,"Castrillo et al., 2016",2016,full text,"Castrillo, L. A., Griggs, M. H., & Vandenberg, J. D. (2016). Competition between biological control fungi and fungal symbionts of ambrosia beetles Xylosandrus crassiusculus and X. germanus (Coleoptera: Curculionidae): mycelial interactions and impact on beetle brood production. Biological Control, 103, 138-146."
126,Xylosandrus crassiusculus,2182,Fungi,Metarhizium brunneum,United States,pathogen,laboratory,,cuticular contact,culture collection; commercial strain,pathogenicity test,"Castrillo et al., 2016",2016,full text,"Castrillo, L. A., Griggs, M. H., & Vandenberg, J. D. (2016). Competition between biological control fungi and fungal symbionts of ambrosia beetles Xylosandrus crassiusculus and X. germanus (Coleoptera: Curculionidae): mycelial interactions and impact on beetle brood production. Biological Control, 103, 138-146."
127,Xylosandrus germanus,2185,Fungi,Beauveria bassiana,,pathogen,laboratory,,cuticular contact,culture collection; commercial strain,pathogenicity test,"Castrillo et al., 2016",2016,full text,"Castrillo, L. A., Griggs, M. H., & Vandenberg, J. D. (2016). Competition between biological control fungi and fungal symbionts of ambrosia beetles Xylosandrus crassiusculus and X. germanus (Coleoptera: Curculionidae): mycelial interactions and impact on beetle brood production. Biological Control, 103, 138-146."
128,Xylosandrus germanus,2185,Fungi,Metarhizium brunneum,,pathogen,laboratory,,cuticular contact,culture collection; commercial strain,pathogenicity test,"Castrillo et al., 2016",2016,full text,"Castrillo, L. A., Griggs, M. H., & Vandenberg, J. D. (2016). Competition between biological control fungi and fungal symbionts of ambrosia beetles Xylosandrus crassiusculus and X. germanus (Coleoptera: Curculionidae): mycelial interactions and impact on beetle brood production. Biological Control, 103, 138-146."
129,Hypothenemus hampei,2273,Fungi,Beauveria bassiana,United States,pathogen,,morphological and molecular,,isolated from infected beetle,,"Castrillo et al., 2020",2020,full text,"Castrillo, L. A., Wraight, S. P., Galaini-Wraight, S., Matsumoto, T. K., Howes, R. L., & Keith, L. M. (2020). Genetic diversity among naturally-occurring strains of Beauveria bassiana associated with the introduced coffee berry borer, Hypothenemus hampei,(Coleoptera: Curculionidae) on Hawai ‘i Island. Journal of invertebrate pathology, 175, 107456."
130,Euwallacea perbrevis,9688,Fungi,Beauveria bassiana,,pathogen,laboratory,,cuticular contact,culture collection; commercial strain,,"Chavez et al., 2023",2023,full text,"Chavez, A. V., Duren, E. B., Avery, P. B., Pitino, M., Duncan, R. E., Cruz, L. F., ... & Cave, R. D. (2023). Evaluation of spore acquisition, spore production, and host survival time for tea shot-hole borer, Euwallacea perbrevis, adults after exposure to four commercial products containing Beauveria bassiana. Insects, 14(9), 726."
131,Hylesinus varius,445,Fungi,Paecilomyces variotii,,,,,,,,"Chararas, 1957",1957,,"Chararas C. 1957. Rev.Path.Veg.d’Ent.Agr.Fr. 36, 145-155; cit.: Postner, M. (1974): Scolytidae (=Ipidae), Borkenkäfer. In: Die Forstschädlinge Europas, Bd. 2.W. Schwenke (Ed), P. Parey."
132,Dryocoetes autographus,1837,Fungi,Paecilomyces variotii,,,,,,,,"Chararas, 1962",1962,,"Chararas C. 1962. Encyclopedie Entomologique A, 38, Lechevalier, Paris; cit.: Postner, M. (1974): Scolytidae (=Ipidae), Borkenkäfer. In: Die Forstschädlinge Europas, Bd. 2. W. Schwenke (Ed), P. Parey."
143,Dendroctonus rufipennis,488,Fungi,Beauveria bassiana,United States,parasite,laboratory and field,morphological,cuticular contact,isolated from  beetle,pathogenicity test,"Davis et al., 2018",2018,full text,"Davis, T. S., Mann, A. J., Malesky, D., Jankowski, E., & Bradley, C. (2018). Laboratory and field evaluation of the entomopathogenic fungus Beauveria bassiana (Deuteromycotina: Hyphomycetes) for population management of spruce beetle, Dendroctonus rufipennis (Coleoptera: Scolytinae), in felled trees and factors limiting pathogen success. Environmental entomology, 47(3), 594-602."
144,Dendroctonus rufipennis,488,Fungi,Beauveria bassiana,United States,,,,,isolated from  beetle,,"Davis et al., 2019",2019,full text,"Davis, T. S., Stewart, J. E., Mann, A., Bradley, C., & Hofstetter, R. W. (2019). Evidence for multiple ecological roles of Leptographium abietinum, a symbiotic fungus associated with the North American spruce beetle. Fungal Ecology, 38, 62-70."
145,Hylurgus ligniperda,502,Fungi,Isaria farinosa,Ukraine,,,,,isolated from  beetle,,"Davydenko et al., 2014",2014,full text,"Davydenko, K., Vasaitis, R., Meshkova, V., & Menkis, A. (2014). Fungi associated with the red-haired bark beetle, Hylurgus ligniperda (Coleoptera: Curculionidae) in the forest-steppe zone in eastern Ukraine. European Journal of Entomology, 111(4), 561."
146,Hylurgus ligniperda,502,Fungi,Beauveria bassiana,Ukraine,,,,,isolated from  beetle,,"Davydenko et al., 2014",2014,full text,"Davydenko, K., Vasaitis, R., Meshkova, V., & Menkis, A. (2014). Fungi associated with the red-haired bark beetle, Hylurgus ligniperda (Coleoptera: Curculionidae) in the forest-steppe zone in eastern Ukraine. European Journal of Entomology, 111(4), 561."
147,Ips duplicatus,5921,Fungi,Beauveria bassiana,Romania,pathogen,laboratory,,cuticular contact,isolated from infected beetle,pathogenicity test,"Dinu et al., 2012",2012,full text,"Dinu, M. M., Lupăştean, D., Cardaş, G., & Andrei, A. M. (2012). New Beauveria bassiana (Bals.) Vuill. isolate from Ips duplicatus (Sahlberg). Romanian Journal of Plant Protection, 5, 12-15."
148,Scolytus multistriatus,1147,Fungi,Beauveria bassiana,United States,,laboratory,,pathogenicity test,pathogen; isolated from  beetle,morphological,"Doane, 1959",1959,full text,"Doane C.C. 1959. Beauveria bassiana as a pathogen of Scolytus multistriatus. Annals Entomological Society of America 52, 109-11."
152,Scolytus scolytus,1172,Fungi,Beauveria bassiana,England,,laboratory,,pathogenicity test,,,"Doberski, 1981a",1981,full text,"Doberski J.W. 1981. Comparative laboratory studies on three fungal pathogens of the elm bark beetle, Scolytus scolytus: Pathogenicity of Beauveria bassiana, Metarhizium anisopliae, and Paecilomyces farinosus to larvae and adults of S. scolytus. Journal of Invertebrate Pathology 37, 188-94."
153,Scolytus scolytus,1172,Fungi,Metarhizium anisopliae,England,,laboratory,,pathogenicity test,,,"Doberski, 1981a",1981,full text,"Doberski J.W. 1981. Comparative laboratory studies on three fungal pathogens of the elm bark beetle, Scolytus scolytus: Pathogenicity of Beauveria bassiana, Metarhizium anisopliae, and Paecilomyces farinosus to larvae and adults of S. scolytus. Journal of Invertebrate Pathology 37, 188-94."
154,Scolytus scolytus,1172,Fungi,Paecilomyces farinosus,England,,laboratory,,pathogenicity test,,,"Doberski, 1981a",1981,full text,"Doberski J.W. 1981. Comparative laboratory studies on three fungal pathogens of the elm bark beetle, Scolytus scolytus: Pathogenicity of Beauveria bassiana, Metarhizium anisopliae, and Paecilomyces farinosus to larvae and adults of S. scolytus. Journal of Invertebrate Pathology 37, 188-94."
155,Scolytus scolytus,1172,Fungi,Beauveria bassiana,England,,laboratory,,pathogenicity test,,,"Doberski, 1981b",1981,full text,"Doberski J.W. 1981. Comparative laboratory studies on three fungal pathogens of the elm bark beetle, Scolytus scolytus: effects of temperature and humidity on infection by Beauveria bassiana, Metarhizium anisopliae, and Paecilomyces farinosus. Journal of Invertebrate Pathology 37, 195-200."
156,Scolytus scolytus,1172,Fungi,Metarhizium anisopliae,England,,laboratory,,pathogenicity test,,,"Doberski, 1981b",1981,full text,"Doberski J.W. 1981. Comparative laboratory studies on three fungal pathogens of the elm bark beetle, Scolytus scolytus: effects of temperature and humidity on infection by Beauveria bassiana, Metarhizium anisopliae, and Paecilomyces farinosus. Journal of Invertebrate Pathology 37, 195-200."
157,Scolytus scolytus,1172,Fungi,Paecilomyces farinosus,England,,laboratory,,pathogenicity test,,,"Doberski, 1981b",1981,full text,"Doberski J.W. 1981. Comparative laboratory studies on three fungal pathogens of the elm bark beetle, Scolytus scolytus: effects of temperature and humidity on infection by Beauveria bassiana, Metarhizium anisopliae, and Paecilomyces farinosus. Journal of Invertebrate Pathology 37, 195-200."
158,Dryocoetes autographus,1837,Fungi,Beauveria bassiana,Bulgaria,,,,,isolated from cadaver,morphological,"Draganova et al., 2010",2010,full text,"Draganova, S. A., Takov, D. I., & Doychev, D. D. (2010). Naturally-occurring entomopathogenic fungi on three bark beetle species (Coleoptera: Curculionidae) in Bulgaria. Pesticidi i fitomedicina, 25(1), 59-63."
159,Ips sexdentatus,1728,Fungi,Beauveria bassiana,Bulgaria,,,,,isolated from cadaver,morphological,"Draganova et al., 2010",2010,full text,"Draganova, S. A., Takov, D. I., & Doychev, D. D. (2010). Naturally-occurring entomopathogenic fungi on three bark beetle species (Coleoptera: Curculionidae) in Bulgaria. Pesticidi i fitomedicina, 25(1), 59-63."
160,Ips typographus,1733,Fungi,Beauveria bassiana,Bulgaria,,,,,isolated from cadaver,morphological,"Draganova et al., 2010",2010,full text,"Draganova, S. A., Takov, D. I., & Doychev, D. D. (2010). Naturally-occurring entomopathogenic fungi on three bark beetle species (Coleoptera: Curculionidae) in Bulgaria. Pesticidi i fitomedicina, 25(1), 59-63."
161,Ips typographus,1733,Fungi,Beauveria brongniartii,Bulgaria,,,,,isolated from cadaver,morphological,"Draganova et al., 2010",2010,full text,"Draganova, S. A., Takov, D. I., & Doychev, D. D. (2010). Naturally-occurring entomopathogenic fungi on three bark beetle species (Coleoptera: Curculionidae) in Bulgaria. Pesticidi i fitomedicina, 25(1), 59-63."
162,Ips sexdentatus,1728,Fungi,Isaria farinosa,Bulgaria,,,,,isolated from cadaver,morphological,"Draganova et al., 2010",2010,full text,"Draganova, S. A., Takov, D. I., & Doychev, D. D. (2010). Naturally-occurring entomopathogenic fungi on three bark beetle species (Coleoptera: Curculionidae) in Bulgaria. Pesticidi i fitomedicina, 25(1), 59-63."
163,Hylurgops palliatus,409,Fungi,Beauveria bassiana,Bulgaria,,,,,,,"Draganova et al., 2011",2011,full text,"Draganova, S., Pilarska, D., Takov, D., & Doychev, D. (2011). Utilization of carbohydrates by Beauveria bassiana isolates obtained from forest pests. Journal of Plant Protection Research."
164,Ips typographus,1733,Fungi,Beauveria bassiana,Bulgaria,,,,,,,"Draganova et al., 2011",2011,full text,"Draganova, S., Pilarska, D., Takov, D., & Doychev, D. (2011). Utilization of carbohydrates by Beauveria bassiana isolates obtained from forest pests. Journal of Plant Protection Research."
165,Ips sexdentatus,1728,Fungi,Beauveria bassiana,Bulgaria,,,,,,,"Draganova et al., 2011",2011,full text,"Draganova, S., Pilarska, D., Takov, D., & Doychev, D. (2011). Utilization of carbohydrates by Beauveria bassiana isolates obtained from forest pests. Journal of Plant Protection Research."
166,Dryocoetes autographus,1837,Fungi,Beauveria bassiana,Bulgaria,,,,,,,"Draganova et al., 2011",2011,full text,"Draganova, S., Pilarska, D., Takov, D., & Doychev, D. (2011). Utilization of carbohydrates by Beauveria bassiana isolates obtained from forest pests. Journal of Plant Protection Research."
167,Hylastes ater,390,Fungi,Beauveria bassiana,,pathogen,laboratory,,cuticular contact,,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
168,Hylastes ater,390,Fungi,Beauveria caledonica,,pathogen,laboratory,,cuticular contact,,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
169,Hylastes ater,390,Fungi,Beauveria malawiensis,,pathogen,laboratory,,cuticular contact,,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
170,Hylurgus ligniperda,502,Fungi,Beauveria bassiana,,pathogen,laboratory,,cuticular contact,,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
171,Hylurgus ligniperda,502,Fungi,Beauveria caledonica,,pathogen,laboratory,,cuticular contact,,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
172,Hylurgus ligniperda,502,Fungi,Beauveria malawiensis,,pathogen,laboratory,,cuticular contact,,pathogenicity test,"Reay et al., 2008",2008,full text,"Reay, S. D., Brownbridge, M., Cummings, N. J., Nelson, T. L., Souffre, B., Lignon, C., & Glare, T. R. (2008). Isolation and characterization of Beauveria spp. associated with exotic bark beetles in New Zealand Pinus radiata plantation forests. Biological Control, 46(3), 484-494."
173,Ips typographus,1733,Fungi,Beauveria bassiana,Bulgaria,pathogen,laboratory and field,,cuticular contact,culture collection; isolated from cadaver,pathogenicity test,"Draganova et al., 2017",2017,full text,"Draganova, S. A., Doychev, D. D., Pilarska, D. K., & Takov, D. I. (2017). Bioassays of entomopathogenic fungi against xylophagous insects in Bulgaria: laboratory and field experiments. Acta Zool. Bulg, 69, 411-419."
174,Ips typographus,1733,Fungi,Metarhizium anisopliae,Bulgaria,pathogen,laboratory and field,,cuticular contact,culture collection; isolated from cadaver,pathogenicity test,"Draganova et al., 2017",2017,full text,"Draganova, S. A., Doychev, D. D., Pilarska, D. K., & Takov, D. I. (2017). Bioassays of entomopathogenic fungi against xylophagous insects in Bulgaria: laboratory and field experiments. Acta Zool. Bulg, 69, 411-419."
175,Tomicus piniperda,521,Fungi,Beauveria bassiana,China,pathogen,,,,,pathogenicity test; toxicity bioassay,"Du et al., 2014",2014,full text,Toxicity test of several strains of Beauveria bassiana against Tomicus piniperda
177,Scolytus schevyrewi,1171,Fungi,Beauveria bassiana,China,pathogen,,,cuticular contact,,virulence test,"Fan et al., 2014",2014,full text,Screening of highly virulent strains of fungi entomopathogenic to Scolytus schevyrewi Semenov
178,Scolytus schevyrewi,1171,Fungi,Metarhizium anisopliae,China,pathogen,,,cuticular contact,,virulence test,"Fan et al., 2014",2014,full text,Screening of highly virulent strains of fungi entomopathogenic to Scolytus schevyrewi Semenov
179,Scolytus schevyrewi,1171,Fungi,Paecilomyces cateni,China,pathogen,,,cuticular contact,,virulence test,"Fan et al., 2014",2014,full text,Screening of highly virulent strains of fungi entomopathogenic to Scolytus schevyrewi Semenov
180,Ips typographus,1733,Fungi,Beauveria bassiana,Romania,pathogen,laboratory,,cuticular contact,,pathogenicity test,"Fora et al., 2022",2022,full text,"Fora, C. G., Boja, N., Moatăr, M., Tóth, F., & Balog, A. (2022). Effect of entomopathogenic fungi, Beauveria bassiana (Cordycipitaceae), on the bark beetle, Ips typographus (L.), under field conditions. Insects, 13(10), 885."
194,Hylastes ater,390,Fungi,Beauveria caledonica,New Zealand,,,,,isolated from cadaver,,"Glare et al., 2008",2008,full text,"Glare, T. R., Reay, S. D., Nelson, T. L., & Moore, R. (2008). Beauveria caledonica is a naturally occurring pathogen of forest beetles. Mycological Research, 112(3), 352-360."
195,Hylurgus ligniperda,502,Fungi,Beauveria caledonica,New Zealand,,laboratory,,,isolated from cadaver,pathogenicity test,"Glare et al., 2008",2008,,"Glare, T. R., Reay, S. D., Nelson, T. L., & Moore, R. (2008). Beauveria caledonica is a naturally occurring pathogen of forest beetles. Mycological Research, 112(3), 352-360."
197,Ips subelongatus,10456,Fungi,Beauveria bassiana,,,,,,,,"Gusteleva, 1980",1980,,"Gusteleva, L.A., 1980. Beauveria bassiana (Bals) Vuill preparation effect on Ips subelongatus Motsch. Leatsch results of the test. Izvestiya Sibirskogo Otdeleniya Akademii Nauk Sssr Seriya Biologicheskikh Nauk 1980, 49–54."
199,Ips subelongatus,10456,Fungi,Beauveria bassiana,,,,,,,pathogenicity test,"Gusteleva, 1982a",1982,only English abstract,"Gusteleva L.A. 1982a. Prospects for using microbial preparations against Ips subelongatus. Lesnoe Khozyaistvo 9, 67."
200,Ips subelongatus,10456,Fungi,Beauveria bassiana,,,,,,,pathogenicity test,"Gusteleva, 1982b",1982,only English abstract,"Gusteleva L.A. 1982b. The interaction of wood decomposing insects with microorganisms. In: Konsortivnye svyazi dereva i dendrofil nykh nasekomykh, ed.: A.S. Isaev, 56-67."
201,Ips subelongatus,10456,Fungi,Beauveria bassiana,,,,,,,,"Gusteleva, 1984",1984,,"Gusteleva L.A. 1984. Virulence of Beauveria bassiana (Bals.) Vuill to the larvae of the bark beetle Ips subelongatus Motsch. (Coleoptera, Scolytidae). Revue d’Entomologie de l’Urss 63, 40-42."
225,Ips typographus,1733,Fungi,Beauveria bassiana,,,,,,,,"Hallet et al., 1994",1994,non full-text ,"Hallet S., J.C. Gregoire & J. Coremans-Pelseneer 1994. Prospects in the use of the entomopathogenous fungus Beauveria bassiana (Bals.) Vuill. (Deuteromycetes: Hyphomycetes) to control the spruce bark beetle Ips typographus L. (Coleoptera: Scolytidae). Mededelingen Faculteit Landbouwkundige en Toegepaste Biologische Wetenschappen Universiteit Gent 59, 379-83."
242,Ips typographus,1733,Fungi,Metschnikowia sp.,Austria,pathogen,,,midgut epithelium,evaluation of pathogen infections of emerged beetles,,"Händel et al., 2003",2003,full text,"Händel, U., Wegensteiner, R., Weiser, J., & Zizka, Z. (2003). Occurrence of pathogens in associated living bark beetles (Col., Scolytidae) from different spruce stands in Austria. Anzeiger für Schädlingskunde= Journal of pest science, 76(1), 22-32."
