Record Block ID,Records ID,Beetle Host,Beetle Host IDs,pathogens,categories,organism source,infection site,ecological relationship,identification method,validation type,experimental conditions,country or region,year,source,title,doi or full text,full text
3cd970ea-0cac-81f8-b8eb-cfe0b5c06a05,928,Trypodendron lineatum,3cd970ea-0cac-81f6-9fae-dff5cefc9112,Nematodes,Nematode,,,parasite; association report,,,,Czech Republic,2016,"Wegensteiner et al., 2016","Wegensteiner, R., Lukášová, K., Vanická, H., Zimová, S., Kacprzyk, M., & Holuša, J. (2016). Extremely low infection levels of pathogens and nematodes in Trypodendron spp.(Coleoptera: Curculionidae). Central European Forestry Journal, 62(4), 202-206.",https://reference-global.com/download/article/10.1515/forj-2016-0025.pdf,full text
3cd970ea-0cac-81ac-8951-d94df515791b,929,Trypodendron lineatum,3cd970ea-0cac-81f6-9fae-dff5cefc9112,Nematodes,Nematode,,,parasite; association report,,,,Poland,2016,"Wegensteiner et al., 2016","Wegensteiner, R., Lukášová, K., Vanická, H., Zimová, S., Kacprzyk, M., & Holuša, J. (2016). Extremely low infection levels of pathogens and nematodes in Trypodendron spp.(Coleoptera: Curculionidae). Central European Forestry Journal, 62(4), 202-206.",https://reference-global.com/download/article/10.1515/forj-2016-0025.pdf,full text
3cd970ea-0cac-81ef-b396-cad683e3445b,930,Trypodendron lineatum,3cd970ea-0cac-81f6-9fae-dff5cefc9112,Chytridiopsis sp.,Microsporidia,,,parasite; association report,,,,Austria,2016,"Wegensteiner et al., 2016","Wegensteiner, R., Lukášová, K., Vanická, H., Zimová, S., Kacprzyk, M., & Holuša, J. (2016). Extremely low infection levels of pathogens and nematodes in Trypodendron spp.(Coleoptera: Curculionidae). Central European Forestry Journal, 62(4), 202-206.",https://reference-global.com/download/article/10.1515/forj-2016-0025.pdf,full text
3cd970ea-0cac-81de-b227-cb71015c29b2,931,Trypodendron lineatum,3cd970ea-0cac-81f6-9fae-dff5cefc9112,Gregarina sp.,Protist,,,parasite; association report,,,,Austria,2016,"Wegensteiner et al., 2016","Wegensteiner, R., Lukášová, K., Vanická, H., Zimová, S., Kacprzyk, M., & Holuša, J. (2016). Extremely low infection levels of pathogens and nematodes in Trypodendron spp.(Coleoptera: Curculionidae). Central European Forestry Journal, 62(4), 202-206.",https://reference-global.com/download/article/10.1515/forj-2016-0025.pdf,full text
3cd970ea-0cac-81b7-b490-cbcd1f36ad1c,932,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria,Fungi,,,,,,,,1992,"Wegensteiner, 1992","Wegensteiner R. 1992. Untersuchungen zur Wirkung von Beauveria-Arten auf Ips typographus (Coleoptera, Scolytidae). Mitteilungen der Deutschen Gesellschaft für allgemeine und angewandte Entomologie 8, 104-06.",,non full text
3cd970ea-0cac-81f3-9eef-edbab32ccbb8,933,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Chytridiopsis typographi,Microsporidia,,,,,,,Austria,1994,"Wegensteiner, 1994","Wegensteiner R. 1994. Chytridiopsis typographi (Protozoa, Microsporidia) and other pathogens in Ips typographus (Coleoptera, Scolytidae). IOBC/wprs Bulletin Vol. 17 (3), 39-42.",https://www.cabidigitallibrary.org/doi/full/10.5555/19951105736,only English abstract
3cd970ea-0cac-81d4-9fc2-eb649759142f,934,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina spp.,Protist,,,,,,,Austria,1994,"Wegensteiner, 1994","Wegensteiner R. 1994. Chytridiopsis typographi (Protozoa, Microsporidia) and other pathogens in Ips typographus (Coleoptera, Scolytidae). IOBC/wprs Bulletin Vol. 17 (3), 39-42.",https://www.cabidigitallibrary.org/doi/full/10.5555/19951105736,only English abstract
3cd970ea-0cac-81c2-bcf6-c49e1d5e88e0,935,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Beauveria bassiana,Fungi,,,,,pathogenicity test,laboratory,,1996,"Wegensteiner, 1996","Wegensteiner R. 1996. Laboratory evaluation of Beauveria bassiana (Bals.) Vuill. against Ips typographus (Coleoptera, Scolytidae). IOBC/wprs -Bulletin 19 (9), 186-89.",https://www.cabidigitallibrary.org/doi/full/10.5555/19971108647,only English abstract
3cd970ea-0cac-8129-bc39-c375af4a4245,936,Polygraphus poligraphus,3cd970ea-0cac-8198-96bc-d4687d039075,Beauveria bassiana,Fungi,,,,,pathogenicity test,laboratory,,2000,"Wegensteiner, 2000","Wegensteiner, R., 2000. Laboratory evaluation of Beauveria bassiana (Bals.) Vuill. and Beauveria brongniartii (Sacc.) Petch against the four eyed spruce bark beetle, Polygraphus poligraphus (L.) (Coleopetra, Scolytidae). IOBC/wprs Bull 23, 161–166.",https://www.cabidigitallibrary.org/doi/full/10.5555/20013072653,only English abstract
3cd970ea-0cac-819c-bec7-eac5a8bf1466,937,Polygraphus poligraphus,3cd970ea-0cac-8198-96bc-d4687d039075,Beauveria brongniartii,Fungi,,,,,pathogenicity test,laboratory,,2000,"Wegensteiner, 2000","Wegensteiner, R., 2000. Laboratory evaluation of Beauveria bassiana (Bals.) Vuill. and Beauveria brongniartii (Sacc.) Petch against the four eyed spruce bark beetle, Polygraphus poligraphus (L.) (Coleopetra, Scolytidae). IOBC/wprs Bull 23, 161–166.",https://www.cabidigitallibrary.org/doi/full/10.5555/20013072653,only English abstract
3cd970ea-0cac-8199-aeb4-ffb09d5bd457,938,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Entomopoxvirus group A,Virus,,midgut,,,,,,1994,"Weiser and Wegensteiner, 1994","Weiser, J., Wegensteiner, R., 1994. A new entomopoxvirus in the bark beetle Ips typographus (Coleoptera, Scolytidae) in Czechoslovakia. Z. Angew. Zool. 80, 425–434.",https://www.cabidigitallibrary.org/doi/full/10.5555/19961104514,only English abstract
3cd970ea-0cac-813b-b3b5-dd6914aaad99,939,Pityokteines spinidens,3cd970ea-0cac-8193-91d3-d4f783a52218,Canningia spinidentis,Microsporidia,evaluation of pathogen from beetles,,,,,,Austria,1995,"Weiser et al., 1995","Weiser, J., Wegensteiner, R.,Zizka, Z., 1995. Canningia spinidentis gen. et sp.n. (Protista: Microspora), a new pathogen of the fir bark beetle Pityokteines spinidens. Folia Parasit 42, 1–10.",https://www.researchgate.net/profile/Zdenek-Zizka-4/publication/286002304_Canningia_spinidentis_gen_et_sp_n_Protista_Microspora_a_new_pathogen_of_the_fir_bark_beetle_Pityokteines_spinidens/links/5f96c91f299bf1b53e45f95e/Canningia-spinidentis-gen-et-sp-n-Protista-Microspora-a-new-pathogen-of-the-fir-bark-beetle-Pityokteines-spinidens.pdf,full text
3cd970ea-0cac-81d4-91be-ff8981277a07,940,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Nosema typographi,Microsporidia,,,,,,,,1997,"Weiser et al., 1997","Weiser, J., Wegensteiner, R., & Žižka, Z. (1997). Ultrastructures of Nosema typographi Weiser 1955 (Microspora: Nosematidae) of the Bark Beetle Ips typographusL.(Coleoptera; Scolytidae). Journal of invertebrate pathology, 70(2), 156-160.",https://doi.org/10.1006/jipa.1997.4677,full text
3cd970ea-0cac-8173-8ea3-edd8a3eba603,941,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Unikaryon montanum,Protist,,,,,,,,1998,"Weiser et al., 1998","Weiser, J., Wegensteiner, R., & Žižka, Z. (1998). Unikaryon montanum sp. n.(Protista: Microspora), a new pathogen of the spruce bark beetle, Ips typographus (Coleoptera: Scolytidae). Folia Parasitologica, 45(3), 191-195.",https://folia.paru.cas.cz/pdfs/fol/1998/03/02.pdf,full text
3cd970ea-0cac-81a3-b030-f966b31137da,942,Polygraphus poligraphus,3cd970ea-0cac-8198-96bc-d4687d039075,Unikaryon polygraphi,Microsporidia,,,,,pathogenicity test,,Austria,2002,"Weiser et al., 2002","Weiser, J., Händel, U., Wegensteiner, R., & Zizka, Z. (2002). Unikaryon polygraphi sp. n.(Protista, Microspora): a new pathogen of the four‐eyed spruce bark beetle Polygraphus poligraphus (Col., Scolytidae). Journal of Applied Entomology, 126(2‐3), 148-154.",https://doi.org/10.1046/j.1439-0418.2002.00617.x,full text
3cd970ea-0cac-815e-ada4-fdb20e8f24ac,943,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Metschnikowia typographi,Fungi,evaluation of pathogen from beetles,,occurrence survey,morphological,,,Finland,2003,"Weiser et al., 2003","Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618.",https://doi.org/10.1007/BF02993467,full text
3cd970ea-0cac-8195-9bae-c16519fd8c43,944,Ips amitinus,3cd970ea-0cac-815a-a757-ffcc6a0735b5,Metschnikowia typographi,Fungi,evaluation of pathogen from beetles,,occurrence survey,morphological,,,Finland,2003,"Weiser et al., 2003","Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618.",https://doi.org/10.1007/BF02993467,full text
3cd970ea-0cac-810a-a59b-e2c143ea771b,945,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Metschnikowia typographi,Fungi,evaluation of pathogen from beetles,,occurrence survey,morphological,,,Austria,2003,"Weiser et al., 2003","Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618.",https://doi.org/10.1007/BF02993467,full text
3cd970ea-0cac-8146-af0e-c1a338d23f91,946,Ips amitinus,3cd970ea-0cac-815a-a757-ffcc6a0735b5,Metschnikowia typographi,Fungi,evaluation of pathogen from beetles,,occurrence survey,morphological,,,Austria,2003,"Weiser et al., 2003","Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618.",https://doi.org/10.1007/BF02993467,full text
3cd970ea-0cac-816b-a39d-d1263d69d6b7,947,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Metschnikowia sp.,Fungi,evaluation of pathogen from beetles,,occurrence survey,morphological,,,,2003,"Weiser et al., 2003","Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618.",https://doi.org/10.1007/BF02993467,full text
3cd970ea-0cac-8120-b476-f4ff6816aefa,948,Ips amitinus,3cd970ea-0cac-815a-a757-ffcc6a0735b5,Metschnikowia sp.,Fungi,evaluation of pathogen from beetles,,occurrence survey,morphological,,,,2003,"Weiser et al., 2003","Weiser, J., Wegensteiner, R., Händel, U., & Žižka, Z. (2003). Infections with the ascomycete fungus Metschnikowia typographi sp. nov. in the bark beetles Ips typographus and Ips amitinus (Coleoptera, Scolytidae). Folia microbiologica, 48(5), 611-618.",https://doi.org/10.1007/BF02993467,full text
3cd970ea-0cac-817d-aad0-e7e4fa09cf29,949,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Contortylenchus dispar,Nematode,evaluation of pathogen from beetles,,occurrence survey,,,,Czech Republic,2006,"Weiser et al., 2006","Weiser, J., Holuša, J., & Žižka, Z. (2006). Larssoniella duplicati n. sp.(Microsporidia, Unikaryonidae), a newly described pathogen infecting the double-spined spruce bark beetle, Ips duplicatus (Coleoptera, Scolytidae) in the Czech Republic. Journal of Pest Science, 79(3), 127-135.",https://doi.org/10.1007/s10340-006-0124-y,full text
3cd970ea-0cac-8117-9975-f0978d497409,950,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Polymorphotylenchus typographi,Nematode,evaluation of pathogen from beetles,,occurrence survey,,,,Czech Republic,2006,"Weiser et al., 2006","Weiser, J., Holuša, J., & Žižka, Z. (2006). Larssoniella duplicati n. sp.(Microsporidia, Unikaryonidae), a newly described pathogen infecting the double-spined spruce bark beetle, Ips duplicatus (Coleoptera, Scolytidae) in the Czech Republic. Journal of Pest Science, 79(3), 127-135.",https://doi.org/10.1007/s10340-006-0124-y,full text
3cd970ea-0cac-818f-b4f2-c6d559a73e34,951,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Chytridiopsis typographi,Microsporidia,evaluation of pathogen from beetles,,occurrence survey,,,,Czech Republic,2006,"Weiser et al., 2006","Weiser, J., Holuša, J., & Žižka, Z. (2006). Larssoniella duplicati n. sp.(Microsporidia, Unikaryonidae), a newly described pathogen infecting the double-spined spruce bark beetle, Ips duplicatus (Coleoptera, Scolytidae) in the Czech Republic. Journal of Pest Science, 79(3), 127-135.",https://doi.org/10.1007/s10340-006-0124-y,full text
3cd970ea-0cac-81b4-9de1-f3a6bc990cbb,952,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Nosema typographi,Microsporidia,evaluation of pathogen from beetles,,occurrence survey,,,,Czech Republic,2006,"Weiser et al., 2006","Weiser, J., Holuša, J., & Žižka, Z. (2006). Larssoniella duplicati n. sp.(Microsporidia, Unikaryonidae), a newly described pathogen infecting the double-spined spruce bark beetle, Ips duplicatus (Coleoptera, Scolytidae) in the Czech Republic. Journal of Pest Science, 79(3), 127-135.",https://doi.org/10.1007/s10340-006-0124-y,full text
3cd970ea-0cac-81d9-91f5-cc58d5c0a3eb,953,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Gregarina typographi,Protist,evaluation of pathogen from beetles,,occurrence survey,,,,Czech Republic,2006,"Weiser et al., 2006","Weiser, J., Holuša, J., & Žižka, Z. (2006). Larssoniella duplicati n. sp.(Microsporidia, Unikaryonidae), a newly described pathogen infecting the double-spined spruce bark beetle, Ips duplicatus (Coleoptera, Scolytidae) in the Czech Republic. Journal of Pest Science, 79(3), 127-135.",https://doi.org/10.1007/s10340-006-0124-y,full text
3cd970ea-0cac-8131-b0b6-ee597647669b,954,Ips duplicatus,3cd970ea-0cac-8141-8c9c-eda2a1055c4c,Larssoniella duplicati,Protist,evaluation of pathogen from beetles,,occurrence survey,,,,Czech Republic,2006,"Weiser et al., 2006","Weiser, J., Holuša, J., & Žižka, Z. (2006). Larssoniella duplicati n. sp.(Microsporidia, Unikaryonidae), a newly described pathogen infecting the double-spined spruce bark beetle, Ips duplicatus (Coleoptera, Scolytidae) in the Czech Republic. Journal of Pest Science, 79(3), 127-135.",https://doi.org/10.1007/s10340-006-0124-y,full text
3cd970ea-0cac-816c-b6a2-f601f92ac40a,955,Ips duplicatus,3cd970ea-0cac-8141-8c9c-eda2a1055c4c,Chytridiopsis typographi,Microsporidia,evaluation of pathogen from beetles,,occurrence survey,,,,Czech Republic,2006,"Weiser et al., 2006","Weiser, J., Holuša, J., & Žižka, Z. (2006). Larssoniella duplicati n. sp.(Microsporidia, Unikaryonidae), a newly described pathogen infecting the double-spined spruce bark beetle, Ips duplicatus (Coleoptera, Scolytidae) in the Czech Republic. Journal of Pest Science, 79(3), 127-135.",https://doi.org/10.1007/s10340-006-0124-y,full text
3cd970ea-0cac-81eb-b611-c27ebfdab867,956,Ips duplicatus,3cd970ea-0cac-8141-8c9c-eda2a1055c4c,Gregarina typographi,Protist,evaluation of pathogen from beetles,,occurrence survey,,,,Czech Republic,2006,"Weiser et al., 2006","Weiser, J., Holuša, J., & Žižka, Z. (2006). Larssoniella duplicati n. sp.(Microsporidia, Unikaryonidae), a newly described pathogen infecting the double-spined spruce bark beetle, Ips duplicatus (Coleoptera, Scolytidae) in the Czech Republic. Journal of Pest Science, 79(3), 127-135.",https://doi.org/10.1007/s10340-006-0124-y,full text
3cd970ea-0cac-81fa-ae1e-dff1f389bb19,957,Ips duplicatus,3cd970ea-0cac-8141-8c9c-eda2a1055c4c,Contortylenchus amitini,Nematode,evaluation of pathogen from beetles,,occurrence survey,,,,Czech Republic,2006,"Weiser et al., 2006","Weiser, J., Holuša, J., & Žižka, Z. (2006). Larssoniella duplicati n. sp.(Microsporidia, Unikaryonidae), a newly described pathogen infecting the double-spined spruce bark beetle, Ips duplicatus (Coleoptera, Scolytidae) in the Czech Republic. Journal of Pest Science, 79(3), 127-135.",https://doi.org/10.1007/s10340-006-0124-y,full text
3cd970ea-0cac-81e7-9f42-e46e44b8b464,958,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Chytridiopsis typographi,Microsporidia,,,,,,,Czech Republic; Slovakia,1954,"Weiser, 1954","Weiser, J. (1954). Beitrag zur Kenntnis der Parasiten des Borkenkäfers Ips typographus I. Věstník Československé Společnosti Zoologické, 18, 179-212.",,non full text
3cd970ea-0cac-8141-904b-eaec490c36b6,959,Ips typographus,3cd970ea-0cac-81e7-bd37-c7209a5601d7,Nosema typographi,Microsporidia,,fat body,,,,,,1955,"Weiser, 1955","Weiser, J. (1955). Beitrag zur Kenntnis der Parasiten des Borkenkäfers Ips typographus II. Věstník Československé Společnosti Zoologické, 19, 374-380.",,non full text
3cd970ea-0cac-815c-8bf8-c58ba6e2beab,960,Pityokteines curvidens,3cd970ea-0cac-81f8-9105-d2ffa788e0b5,Nosema curvidentis,Microsporidia,,fat body,,,,,Slovakia,1961,"Weiser, 1961","Weiser, J. (1961). A new microsporidian from the bark beetle Pityokteines curvidens Germar (Coleoptera, Scolytidae) in Czechoslovakia.",https://www.cabidigitallibrary.org/doi/full/10.5555/19610602425,only English abstract
3cd970ea-0cac-8105-b25d-da0cf69b4f29,961,Scolytus scolytus,3cd970ea-0cac-818b-a96b-ee29650d93b8,Pleistophora scolyti,Microsporidia,evaluation of pathogen from beetles,,,,,,Slovakia,1968,"Weiser, 1968","Weiser, J., 1968. Plistophora scolyti sp.n. (Protozoa, Microsporidia) a new parasite of Scolytus scolytus F. (Col., Scolytidae). Folia Parasitol. 15, 11–14.",https://folia.paru.cas.cz/pdfs/fol/1968/01/02.pdf,full text
3cd970ea-0cac-81ba-a85f-f26015716a2a,962,Dendroctonus pseudotsugae,3cd970ea-0cac-818b-8879-fe03575b52dd,Nosema dendroctoni,Microsporidia,evaluation of pathogen from beetles,malpighian tubules; fat body,,,,,Canada,1970,"Weiser, 1970","Weiser, J. (1970). Three new pathogens of the Douglas fir beetle, Dendroctonus pseudotsugae: Nosema dendroctoni n. sp., Ophryocystic dendroctoni n. sp., and Chytridiopsis typographi n. comb. Journal of Invertebrate Pathology, 16(3), 436-441.",https://doi.org/10.1016/0022-2011(70)90164-3,full text
3cd970ea-0cac-8189-a286-ff53b4e3cfc8,963,Dendroctonus pseudotsugae,3cd970ea-0cac-818b-8879-fe03575b52dd,Ophryocystis dendroctoni,Microsporidia,evaluation of pathogen from beetles,malpighian tubules,,,,,Canada,1970,"Weiser, 1970","Weiser, J. (1970). Three new pathogens of the Douglas fir beetle, Dendroctonus pseudotsugae: Nosema dendroctoni n. sp., Ophryocystic dendroctoni n. sp., and Chytridiopsis typographi n. comb. Journal of Invertebrate Pathology, 16(3), 436-441.",https://doi.org/10.1016/0022-2011(70)90164-3,full text
3cd970ea-0cac-81b2-840c-f1f004f67bf1,964,Dendroctonus pseudotsugae,3cd970ea-0cac-818b-8879-fe03575b52dd,Chytridiopsis typographi,Microsporidia,evaluation of pathogen from beetles,gut wall,,,,,Canada,1970,"Weiser, 1970","Weiser, J. (1970). Three new pathogens of the Douglas fir beetle, Dendroctonus pseudotsugae: Nosema dendroctoni n. sp., Ophryocystic dendroctoni n. sp., and Chytridiopsis typographi n. comb. Journal of Invertebrate Pathology, 16(3), 436-441.",https://doi.org/10.1016/0022-2011(70)90164-3,full text
3cd970ea-0cac-8128-a4f2-cabc94de0da1,965,Dendroctonus pseudotsugae,3cd970ea-0cac-818b-8879-fe03575b52dd,Beauveria bassiana,Fungi,evaluation of pathogen from beetles,,,,,,Canada,1970,"Weiser, 1970","Weiser, J. (1970). Three new pathogens of the Douglas fir beetle, Dendroctonus pseudotsugae: Nosema dendroctoni n. sp., Ophryocystic dendroctoni n. sp., and Chytridiopsis typographi n. comb. Journal of Invertebrate Pathology, 16(3), 436-441.",https://doi.org/10.1016/0022-2011(70)90164-3,full text
